commonRxns,FSR_PC,Status_PC
GN_PGSr,0.0783185780844226,Downregulated
GN_PUNP4,1.45603605122099,Unchanged
GN_RE0574C,0.0856157674691527,Downregulated
GN_RE0575C,0.0856157674691527,Downregulated
GN_RE0576C,0.0856157674691527,Downregulated
GN_RE0578C,0.303085501675089,Downregulated
GN_RE1342C,4.84862728167371,Upregulated
GN_RE1518X,0.12865197408344,Downregulated
GN_RE1520X,0.128651974079041,Downregulated
GN_RE1521X,0.128651974079041,Downregulated
GN_RE1522X,0.128651974079041,Downregulated
GN_RE1525X,0.128651974079041,Downregulated
GN_RE1526X,0.128651974079041,Downregulated
GN_RE1527X,0.128651974079041,Downregulated
GN_RE1532X,0.128651974079041,Downregulated
GN_RE1533X,0.128651974079041,Downregulated
GN_RE1534X,0.128651974079041,Downregulated
GN_RE1573X,0.128651974079041,Downregulated
GN_RE1796R,108589013.203448,Upregulated
GN_RE2069C,0.0751621365882446,Downregulated
GN_RE2954C,0.0759426701751423,Downregulated
GN_RE3103C,0.0981680990218143,Downregulated
GN_RE3104C,0.0981680990218143,Downregulated
GN_RE3119C,0.363194738148345,Downregulated
GN_RE3120C,0.363194738148345,Downregulated
GN_RE3121C,0.363194738148345,Downregulated
GN_RE3122C,0.363194738148345,Downregulated
GN_SADT,0.30343105362691,Downregulated
GN_SO4tl,0.303431046597004,Downregulated
GN_SPHMYLN_HsATPte,0.724826545566838,Unchanged
GN_TAURtcx,0.999935358521629,Unchanged
GN_THCHOLSTOICt,3314583.1848416,Upregulated
GN_THMDt2r,17094029.0989854,Upregulated
GN_UAGALDP,1.07515891641775,Unchanged
GN_UDPGALtg,0.327971844746437,Downregulated
GN_UGALNACtg,0.605460304132754,Unchanged
GN_XOL7AH3t,1657294.34441093,Upregulated
GN_pac,0.239593633180112,Downregulated
GN_r0178,0.870615426856673,Unchanged
GN_r0394,1.45598754694639,Unchanged
GN_r0409,1.30236864194437,Unchanged
GN_r0431,0.15308899250345,Downregulated
GN_r0432,0.15308899250345,Downregulated
GN_r0444,0.00466742749581148,Unchanged
GN_r0610,1.86673005199377,Unchanged
GN_r0611,1.86673005199377,Unchanged
GN_r1000,0.00466742749581148,Unchanged
GN_r1005,0.15308899250345,Downregulated
GN_r1253,0,Unchanged
GN_r1364,0.154719165520796,Downregulated
GN_r1365,0.154719165520796,Downregulated
GN_r1487,0.00466742749581148,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,16803020.6646317,Upregulated
GN_r2502,0.128587501355545,Downregulated
GN_r2503,0.587437019535094,Unchanged
GN_r2514,0.00466742749581148,Unchanged
GN_sink_4abut[l],0.424072142399293,Downregulated
GN_sink_dhcholestanate[c],1268050.64744524,Upregulated
GN_sink_lnlncacoa[c],0.00869787092940311,Unchanged
GN_sink_phe_L[c],1,Unchanged
GN_sink_ser_L[c],0.199354796179177,Downregulated
OO_3SALATAi,5.61793281406788,Upregulated
OO_3SALATAim,5.55659388715329,Upregulated
OO_3SPYRSP,5.61793281406788,Upregulated
OO_3SPYRSPm,5.55659388715329,Upregulated
OO_ACACT6p,0.615619984506295,Unchanged
OO_ACACT7p,0.615619984506295,Unchanged
OO_ACALDt,0.000178911773748384,Unchanged
OO_ACGAM2E,0.603572978640521,Unchanged
OO_ALOX15,0.686980625133763,Unchanged
OO_BDHm,13.3955466216313,Upregulated
OO_BETBGTtc,17.580398967884,Upregulated
OO_BHBtm,13.3955466216313,Upregulated
OO_BHMT,7.27391718924302,Upregulated
OO_C05769te2,36962895.8134245,Upregulated
OO_C40CPT1,25484.4124078322,Upregulated
OO_C4tcx,2.82086713873693,Upregulated
OO_C4x,2.82086713873693,Upregulated
OO_CSAPASEly,0.379113169443551,Downregulated
OO_CSCPASEly,0.379089077752722,Downregulated
OO_CSPG_Atly,0.379113169443551,Downregulated
OO_CSPG_Ctly,0.379089077752722,Downregulated
OO_CYSTA,5.60569006643104,Upregulated
OO_DCK1n,1.17381248659566e-05,Unchanged
OO_DCT,0.157113046322728,Downregulated
OO_DGSNt,1.36469079914507,Unchanged
OO_DIGALSIDEtl,0.625974155777493,Unchanged
OO_DM_15HPET[r],3.47181507776971,Upregulated
OO_DM_15HPET[x],0.809808180072325,Unchanged
OO_DM_melanin_c_,0.157090408602647,Downregulated
OO_DOCOSACTDe,0.786110624894471,Unchanged
OO_DOPAQNISO1,0.15711304984618,Downregulated
OO_FADDPle,0.0724729166614721,Downregulated
OO_FAEL184,0.492088190437392,Downregulated
OO_FAOXC101C102m,0.0471658640321326,Downregulated
OO_FAOXC102C103x,0.417496961239968,Downregulated
OO_FAOXC102C81x,0.417496961239968,Downregulated
OO_FAOXC102x,0.417496961239968,Downregulated
OO_FAOXC103C102x,0.417496961239968,Downregulated
OO_FAOXC123C102x,0.417496961239968,Downregulated
OO_FAOXC123x,0.417496961239968,Downregulated
OO_FAOXC143C123x,0.417496961239968,Downregulated
OO_FAOXC164C143x,0.417496961239968,Downregulated
OO_FAOXC164C165x,0.417496961239968,Downregulated
OO_FAOXC164x,0.417496961239968,Downregulated
OO_FAOXC165C164x,0.417496961239968,Downregulated
OO_FAOXC184C164m,0.0680030598026708,Downregulated
OO_FAOXC184C164x,0.417496961239968,Downregulated
OO_FAOXC2051843x,0.417496961239968,Downregulated
OO_FAOXC61x,0.417496961239968,Downregulated
OO_FAOXC81C61x,0.417496961239968,Downregulated
OO_FATP6t,22796110.7040143,Upregulated
OO_FMNALKPle,0.0724729166614721,Downregulated
OO_FUMSO3tm,5.55659388715329,Upregulated
OO_GALGLUSIDEtg,1.02816345224825,Unchanged
OO_GLA2l,0.0942690242578319,Downregulated
OO_GLAl,0.625974155777493,Unchanged
OO_GLCAASE4ly,0.379113169443551,Downregulated
OO_GLCAASE5ly,0.379089077752722,Downregulated
OO_GLCt4,263657.695314742,Upregulated
OO_GNDc,0.273725903426139,Downregulated
OO_HDD2COAtx,0.615619984506295,Unchanged
OO_HMR_0276,1.27977469606462,Unchanged
OO_HMR_0392,0.0446020355637988,Downregulated
OO_HMR_0482,4.57330350411165e-05,Unchanged
OO_HMR_0839,0.0615157900500354,Downregulated
OO_HMR_0854,0.0615157900500354,Downregulated
OO_HMR_0986,3.47181507776971,Upregulated
OO_HMR_0987,0.809808180072325,Unchanged
OO_HMR_3094,3.62744729070799,Upregulated
OO_HMR_3095,3.62744729070799,Upregulated
OO_HMR_3096,3.62743889314255,Upregulated
OO_HMR_3097,3.62744729070799,Upregulated
OO_HMR_3230,4.48223810100664e-07,Unchanged
OO_HMR_3231,4.48223810100664e-07,Unchanged
OO_HMR_3232,4.48223810100664e-07,Unchanged
OO_HMR_3233,4.48223810100664e-07,Unchanged
OO_HMR_3296,0.0471658640321326,Downregulated
OO_HMR_3452,0.109355433884113,Downregulated
OO_HMR_3453,0.109355433884113,Downregulated
OO_HMR_3454,0.109355433884113,Downregulated
OO_HMR_3456,0.109355433884113,Downregulated
OO_HMR_3457,0.109355433884113,Downregulated
OO_HMR_4630,0.00196359869224631,Unchanged
OO_HMR_6362,0.0739756132366809,Downregulated
OO_ICDHyp,6.96825695576638e-07,Unchanged
OO_LACZe,0.389154797576022,Downregulated
OO_LINKDEG2ly,0.379113171453323,Downregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000023111872,Unchanged
OO_NACHEX1ly,0.379113169443551,Downregulated
OO_NACHEX2ly,0.379113171453323,Downregulated
OO_NACHEXA3ly,0.379089077752722,Downregulated
OO_NACHEXA4ly,0.379089077752722,Downregulated
OO_NACSMCTte,0.0659164865677549,Downregulated
OO_NDPK7n,1.17361095936668e-05,Unchanged
OO_NTD7e,0.0725200123274732,Downregulated
OO_OCCOAtm,1.75445297180232e-06,Unchanged
OO_P4507B12r,0.69862073220747,Unchanged
OO_PA_HStm,0.176675985058073,Downregulated
OO_PGI,0.660758428042716,Unchanged
OO_PGLc,0.273650606777965,Downregulated
OO_PTVSTtep,1.15559363877082e-07,Unchanged
OO_RE1520M,0.0471658636069862,Downregulated
OO_RE1522M,0.0471658653207805,Downregulated
OO_RE1525M,0.0471658653207805,Downregulated
OO_RE1527M,0.0471658636069862,Downregulated
OO_RE1532M,0.0471658653207805,Downregulated
OO_RE1534M,0.0471658636069862,Downregulated
OO_RE2992M,0.109355433884113,Downregulated
OO_RE3174C,1.15500688598459,Unchanged
OO_RE3175C,1.15500688598459,Unchanged
OO_RSVtev,1.15559362484419e-07,Unchanged
OO_S4TASE1ly,0.379113169443551,Downregulated
OO_S4TASE2ly,0.379113171453323,Downregulated
OO_SARDHm,7.00585210152155,Upregulated
OO_SIAT9g,0.511712367854467,Unchanged
OO_ST8SIA12,0.511712367854467,Unchanged
OO_TMNDNCCOAtx,0.417496961239968,Downregulated
OO_TYRASE,0.157090408602647,Downregulated
OO_UPPN,0.0597232388464332,Downregulated
OO_XOL7AONEtr,0.69862073220747,Unchanged
OO_XOLTRI27tc,0.69862073220747,Unchanged
OO_XYLK,0.33749354596589,Downregulated
OO_r0173,0.0387663871092455,Downregulated
OO_r0249,3353506.92776465,Upregulated
OO_r0488,0.00250796533865403,Unchanged
OO_r0595,5.60569006643104,Upregulated
OO_r0715,0.615619984506295,Unchanged
OO_r0717,0.615619984506295,Unchanged
OO_r0719,0.615619984506295,Unchanged
OO_r0721,0.615619984506295,Unchanged
OO_r0795,5.60569006643104,Upregulated
OO_r0840,3353506.92776465,Upregulated
OO_r1252,0.615619984506295,Unchanged
OO_r1260,1.24352062223565,Unchanged
OO_r1444,0.615619984506295,Unchanged
OO_r2447,0.0740236710940446,Downregulated
