commonRxns,FSR_PC,Status_PC
GN_HMR_3064,0.111596358849901,Downregulated
GN_HMR_3065,0.111596358849901,Downregulated
GN_HMR_3066,0.111596358849901,Downregulated
GN_HMR_3067,0.111596358849901,Downregulated
GN_HMR_3068,0.111596358849901,Downregulated
GN_HMR_3069,0.111596358849901,Downregulated
GN_HMR_3070,0.111596358849901,Downregulated
GN_HMR_3071,0.111596358849901,Downregulated
GN_HMR_3072,0.111596358849901,Downregulated
GN_HMR_3073,0.111596358849901,Downregulated
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,0.198047551441044,Downregulated
GN_HMR_7703,0.100155624204988,Downregulated
GN_LINKDEG4ly,0.369444811887786,Downregulated
GN_LNELDCCPT1,0.163381946567679,Downregulated
GN_LNLNCGCRNt,5432126.17515496,Upregulated
GN_MLTHFtm,4.29223401795074,Upregulated
GN_NACHEXA7ly,0.369444811887786,Downregulated
GN_NACHEXA8ly,0.369444811887786,Downregulated
GN_NAGA2ly,1.02138616868296,Unchanged
GN_NAGLCAly,1.02138616868296,Unchanged
GN_NEU11l,1.08972394677436,Unchanged
GN_O2Stm,0.167974126361641,Downregulated
GN_OCT11EFATP,0.11043560683492,Downregulated
GN_OLEICFATPtc,0.364180594895666,Downregulated
GN_PAPStg,0.467065803231242,Downregulated
GN_PAPtg,0.467065825368389,Downregulated
GN_PGS,0.119335086868707,Downregulated
GN_PGSr,0.12063268516321,Downregulated
GN_PUNP4,1.45604634560832,Unchanged
GN_RE0574C,0.131786770931858,Downregulated
GN_RE0575C,0.131786770931858,Downregulated
GN_RE0576C,0.131786770931858,Downregulated
GN_RE0578C,0.466601170408614,Downregulated
GN_RE1342C,7.46991835265357,Upregulated
GN_RE1518X,0.198047551441044,Downregulated
GN_RE1520X,0.198047551441044,Downregulated
GN_RE1521X,0.198047551441044,Downregulated
GN_RE1522X,0.198047551441044,Downregulated
GN_RE1525X,0.198047551441044,Downregulated
GN_RE1526X,0.198047551441044,Downregulated
GN_RE1527X,0.198047551441044,Downregulated
GN_RE1532X,0.198047551441044,Downregulated
GN_RE1533X,0.198047551441044,Downregulated
GN_RE1534X,0.198047551441044,Downregulated
GN_RE1573X,0.198047551441044,Downregulated
GN_RE1796R,133541780.859107,Upregulated
GN_RE2069C,0.115695933446018,Downregulated
GN_RE2954C,0.117208480474293,Downregulated
GN_RE3103C,0.151108341667936,Downregulated
GN_RE3104C,0.151108341667936,Downregulated
GN_RE3119C,0.559058967434474,Unchanged
GN_RE3120C,0.559058967434474,Unchanged
GN_RE3121C,0.559058967434474,Unchanged
GN_RE3122C,0.559058967434474,Unchanged
GN_SADT,0.467065803231242,Downregulated
GN_SO4tl,0.467065809971338,Downregulated
GN_SPHMYLN_HsATPte,1.11643721896934,Unchanged
GN_TAURtcx,0.999947474688789,Unchanged
GN_THCHOLSTOICt,4078893.08710162,Upregulated
GN_THMDt2r,21035907.5767235,Upregulated
GN_UAGALDP,1.65497218579301,Unchanged
GN_UDPGALtg,0.505169055489655,Unchanged
GN_UGALNACtg,0.93257952345968,Unchanged
GN_XOL7AH3t,4078893.08710162,Upregulated
GN_pac,0.369041735994026,Downregulated
GN_r0178,1.340315391205,Unchanged
GN_r0394,1.45599808209841,Unchanged
GN_r0409,1.00000047247818,Unchanged
GN_r0431,0.235715255343926,Downregulated
GN_r0432,0.235715255343926,Downregulated
GN_r0444,0.00718448421703362,Unchanged
GN_r0610,2.87368344933063,Upregulated
GN_r0611,2.87368344933063,Upregulated
GN_r1000,0.00718448421703362,Unchanged
