commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
GN_FAOXC227C226m,0.00921556973770672,Unchanged
GN_FAOXC5C5OHm,NaN,Unchanged
GN_FATP3t,0.118980425053775,Downregulated
GN_FORt2m,NaN,Unchanged
GN_GALASE19ly,0.101091723674409,Downregulated
GN_GALNTg,0.101091723674409,Downregulated
GN_GALSIDEtl,NaN,Unchanged
GN_GHMT2r,873356.724690535,Upregulated
GN_GLCAASE7ly,NaN,Unchanged
GN_GLXO1,NaN,Unchanged
GN_GSNt2r,2.27446061404215,Upregulated
GN_HACD9m,NaN,Unchanged
GN_HEXCCOAtx,2.44834449560305e-06,Unchanged
GN_HMR_0261,0.00491739765748083,Unchanged
GN_HMR_0267,1.40873569904628e-06,Unchanged
GN_HMR_0317,0.181351047987795,Downregulated
GN_HMR_0815,1.28076807266943,Unchanged
GN_HMR_0816,3.16935310955813,Upregulated
GN_HMR_0835,0.640384038952293,Unchanged
GN_HMR_0836,0.640384038952293,Unchanged
GN_HMR_1305,NaN,Unchanged
GN_HMR_1307,NaN,Unchanged
GN_HMR_2211,2.44834449360655e-06,Unchanged
GN_HMR_2215,2.44834449360655e-06,Unchanged
GN_HMR_2217,2.44834449360655e-06,Unchanged
GN_HMR_2218,2.44834449360655e-06,Unchanged
GN_HMR_2219,2.44834449360655e-06,Unchanged
GN_HMR_2374,2.88136680063002e-06,Unchanged
GN_HMR_2376,2.88136680063002e-06,Unchanged
GN_HMR_2704,0,Unchanged
GN_HMR_2744,386723.470661091,Upregulated
GN_HMR_2753,10330.1048495974,Upregulated
GN_HMR_2760,10330.1049169463,Upregulated
GN_HMR_2817,0,Unchanged
GN_HMR_3057,2.44834449360655e-06,Unchanged
GN_HMR_3058,2.44834449360655e-06,Unchanged
GN_HMR_3059,2.44834449360655e-06,Unchanged
GN_HMR_3062,2.44834449360655e-06,Unchanged
GN_HMR_3063,2.44834449360655e-06,Unchanged
GN_HMR_3064,2.44834449360655e-06,Unchanged
GN_HMR_3065,2.44834449360655e-06,Unchanged
GN_HMR_3066,2.44834449360655e-06,Unchanged
GN_HMR_3067,2.44834449360655e-06,Unchanged
GN_HMR_3068,2.44834449360655e-06,Unchanged
GN_HMR_3069,2.44834449360655e-06,Unchanged
GN_HMR_3070,2.44834449360655e-06,Unchanged
GN_HMR_3071,2.44834449360655e-06,Unchanged
GN_HMR_3072,2.44834449360655e-06,Unchanged
GN_HMR_3073,2.44834449360655e-06,Unchanged
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,1.21333519990512,Unchanged
GN_HMR_7703,NaN,Unchanged
GN_LINKDEG4ly,NaN,Unchanged
GN_LNELDCCPT1,0.00659866140007398,Unchanged
GN_LNLNCGCRNt,9737.66515457126,Upregulated
GN_MLTHFtm,NaN,Unchanged
GN_NACHEXA7ly,NaN,Unchanged
GN_NACHEXA8ly,NaN,Unchanged
GN_NAGA2ly,0.101091723674409,Downregulated
GN_NAGLCAly,0.101091723674409,Downregulated
GN_NEU11l,0.640384038952293,Unchanged
GN_O2Stm,0.0553265365536323,Downregulated
GN_OCT11EFATP,0.00491739765748083,Unchanged
GN_OLEICFATPtc,0.0475227393828767,Downregulated
GN_PAPStg,0.0915254184940513,Downregulated
GN_PAPtg,0.0915254175146776,Downregulated
GN_PGS,NaN,Unchanged
GN_PGSr,NaN,Unchanged
GN_PUNP4,10257.7762529442,Upregulated
GN_RE0574C,2.44834449560305e-06,Unchanged
GN_RE0575C,2.44834449560305e-06,Unchanged
GN_RE0576C,2.44834449560305e-06,Unchanged
GN_RE0578C,0.170918576789231,Downregulated
GN_RE1342C,7.49776973800899e-05,Unchanged
GN_RE1518X,1.21333519990512,Unchanged
GN_RE1520X,1.21333519990119,Unchanged
GN_RE1521X,1.21333519990119,Unchanged
GN_RE1522X,1.21333519990119,Unchanged
GN_RE1525X,1.21333519990119,Unchanged
GN_RE1526X,1.21333519990119,Unchanged
GN_RE1527X,1.21333519990119,Unchanged
GN_RE1532X,1.21333519990119,Unchanged
GN_RE1533X,1.21333519990119,Unchanged
GN_RE1534X,1.21333519990119,Unchanged
GN_RE1573X,1.21333519990119,Unchanged
GN_RE1796R,2544981.32113787,Upregulated
GN_RE2069C,NaN,Unchanged
GN_RE2954C,0.154917899562394,Downregulated
GN_RE3103C,2.88136680063002e-06,Unchanged
GN_RE3104C,2.88136680063002e-06,Unchanged
GN_RE3119C,5.93345623877649e-06,Unchanged
GN_RE3120C,5.93345623826518e-06,Unchanged
GN_RE3121C,5.93345623877649e-06,Unchanged
GN_RE3122C,5.93345623877649e-06,Unchanged
GN_SADT,0.0915254185234926,Downregulated
GN_SO4tl,0.0915254192031057,Downregulated
GN_SPHMYLN_HsATPte,0.0888705276970098,Downregulated
GN_TAURtcx,0.708794971600844,Unchanged
GN_THCHOLSTOICt,276605.603122849,Upregulated
GN_THMDt2r,1561102.80490731,Upregulated
GN_UAGALDP,0.640384034041502,Unchanged
GN_UDPGALtg,0.0501094906649359,Downregulated
GN_UGALNACtg,0.10109172293421,Downregulated
GN_XOL7AH3t,138304.523108743,Upregulated
GN_pac,NaN,Unchanged
GN_r0178,0.847932665814758,Unchanged
GN_r0394,46.0052042261722,Upregulated
GN_r0409,1.00129882262199,Unchanged
GN_r0431,0.0136219820630601,Downregulated
GN_r0432,0.0136219820630839,Downregulated
GN_r0444,2.43870521811949e-07,Unchanged
GN_r0610,3.52372927217091e-06,Unchanged
GN_r0611,3.52372927202238e-06,Unchanged
GN_r1000,2.43870521811949e-07,Unchanged
GN_r1005,0.0136219820630839,Downregulated
GN_r1253,0,Unchanged
GN_r1364,0.12370844320922,Downregulated
GN_r1365,0.12370844320922,Downregulated
GN_r1487,2.43870521811949e-07,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,NaN,Unchanged
GN_r2502,1.21333531576425,Unchanged
GN_r2503,0.0404801451721416,Downregulated
GN_r2514,2.43870522065584e-07,Unchanged
GN_sink_4abut[l],0.360942626459098,Downregulated
GN_sink_dhcholestanate[c],94676.3276846134,Upregulated
GN_sink_lnlncacoa[c],1.76560842118339e-06,Unchanged
GN_sink_phe_L[c],68419240.5471342,Upregulated
GN_sink_ser_L[c],15179.7327729244,Upregulated
OO_3SALATAi,NaN,Unchanged
OO_3SALATAim,NaN,Unchanged
OO_3SPYRSP,NaN,Unchanged
OO_3SPYRSPm,NaN,Unchanged
OO_ACACT6p,0.413750483634134,Downregulated
OO_ACACT7p,0.413750483634134,Downregulated
OO_ACALDt,8.78243219800214e-05,Unchanged
OO_ACGAM2E,NaN,Unchanged
OO_ALOX15,NaN,Unchanged
OO_BDHm,4.12431175142832,Upregulated
OO_BETBGTtc,2.10028768534485,Upregulated
OO_BHBtm,4.12431175142832,Upregulated
OO_BHMT,4.05128804079381,Upregulated
OO_C05769te2,NaN,Unchanged
OO_C40CPT1,NaN,Unchanged
OO_C4tcx,2.35943949418072,Upregulated
OO_C4x,2.35943949418072,Upregulated
OO_CSAPASEly,0.354582191702778,Downregulated
OO_CSCPASEly,0.354582159644466,Downregulated
OO_CSPG_Atly,0.354582191702778,Downregulated
OO_CSPG_Ctly,0.354582159644466,Downregulated
OO_CYSTA,NaN,Unchanged
OO_DCK1n,7.44138216635734e-05,Unchanged
OO_DCT,4.47754951980186e-06,Unchanged
OO_DGSNt,1.38958070890883,Unchanged
OO_DIGALSIDEtl,0.858235586787028,Unchanged
OO_DM_15HPET[r],4.95654962474878e-05,Unchanged
OO_DM_15HPET[x],0.271622023308765,Downregulated
OO_DM_melanin_c_,4.47754937689891e-06,Unchanged
OO_DOCOSACTDe,1.20986790543626,Unchanged
OO_DOPAQNISO1,4.4775494820929e-06,Unchanged
OO_FADDPle,NaN,Unchanged
OO_FAEL184,0.193759137247494,Downregulated
OO_FAOXC101C102m,0.338040242952394,Downregulated
OO_FAOXC102C103x,0.344269926979125,Downregulated
OO_FAOXC102C81x,0.344269926979125,Downregulated
OO_FAOXC102x,0.344269926979125,Downregulated
OO_FAOXC103C102x,0.344269926979125,Downregulated
OO_FAOXC123C102x,0.344269926979125,Downregulated
OO_FAOXC123x,0.344269926979125,Downregulated
OO_FAOXC143C123x,0.344269926979125,Downregulated
OO_FAOXC164C143x,0.344269926979125,Downregulated
OO_FAOXC164C165x,0.344269926979125,Downregulated
OO_FAOXC164x,0.344269926979125,Downregulated
OO_FAOXC165C164x,0.344269926979125,Downregulated
OO_FAOXC184C164m,0.265548269298528,Downregulated
OO_FAOXC184C164x,0.344269926979125,Downregulated
OO_FAOXC2051843x,0.344269926979125,Downregulated
OO_FAOXC61x,0.344269926979125,Downregulated
OO_FAOXC81C61x,0.344269926979125,Downregulated
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,1.41006489083995,Unchanged
