commonRxns,FSR_BASE_PC,Status_BASE_PC
GN_HMR_7703,NaN,Unchanged
GN_LINKDEG4ly,NaN,Unchanged
GN_LNELDCCPT1,0.00105841691370539,Unchanged
GN_LNLNCGCRNt,9737.66515457126,Upregulated
GN_MLTHFtm,NaN,Unchanged
GN_NACHEXA7ly,NaN,Unchanged
GN_NACHEXA8ly,NaN,Unchanged
GN_NAGA2ly,0.0144911106160877,Downregulated
GN_NAGLCAly,0.0144911106160877,Downregulated
GN_NEU11l,0.0905175336042861,Downregulated
GN_O2Stm,0.00748111763454829,Unchanged
GN_OCT11EFATP,0.000776746705495388,Unchanged
GN_OLEICFATPtc,0.00723338045925422,Unchanged
GN_PAPStg,0.0133729557658195,Downregulated
GN_PAPtg,0.0133729558394574,Downregulated
GN_PGS,NaN,Unchanged
GN_PGSr,NaN,Unchanged
GN_PUNP4,9439.16806759138,Upregulated
GN_RE0574C,3.97904985597711e-07,Unchanged
GN_RE0575C,3.97904985597711e-07,Unchanged
GN_RE0576C,3.97904985597711e-07,Unchanged
GN_RE0578C,0.0283734484783084,Downregulated
GN_RE1342C,3.50398522298652e-05,Unchanged
GN_RE1518X,0.244550035469092,Downregulated
GN_RE1520X,0.244550035469092,Downregulated
GN_RE1521X,0.244550035469092,Downregulated
GN_RE1522X,0.244545173151502,Downregulated
GN_RE1525X,0.244550035469092,Downregulated
GN_RE1526X,0.244550035469092,Downregulated
GN_RE1527X,0.244550035469092,Downregulated
GN_RE1532X,0.244545173151502,Downregulated
GN_RE1533X,0.244550035469092,Downregulated
GN_RE1534X,0.244550035469092,Downregulated
GN_RE1573X,0.244550035469092,Downregulated
GN_RE1796R,2544981.32113787,Upregulated
GN_RE2069C,NaN,Unchanged
GN_RE2954C,0.0227387538576041,Downregulated
GN_RE3103C,4.42830871802128e-07,Unchanged
GN_RE3104C,4.42830871802128e-07,Unchanged
GN_RE3119C,9.2548912677792e-07,Unchanged
GN_RE3120C,9.25489126777919e-07,Unchanged
GN_RE3121C,9.2548912677792e-07,Unchanged
GN_RE3122C,9.2548912677792e-07,Unchanged
