commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
OO_FAOXC103C102x,1.65551286957233,Unchanged
OO_FAOXC123C102x,1.65551286957233,Unchanged
OO_FAOXC123x,1.65551286957233,Unchanged
OO_FAOXC143C123x,1.65551286957233,Unchanged
OO_FAOXC164C143x,1.65551286957233,Unchanged
OO_FAOXC164C165x,1.65551286957233,Unchanged
OO_FAOXC164x,1.65551286957233,Unchanged
OO_FAOXC165C164x,1.65551286957233,Unchanged
OO_FAOXC184C164m,0.449085447217566,Downregulated
OO_FAOXC184C164x,1.65551286957233,Unchanged
OO_FAOXC2051843x,1.65551286957233,Unchanged
OO_FAOXC61x,1.65551286957233,Unchanged
OO_FAOXC81C61x,1.65551286957233,Unchanged
OO_FATP6t,1443881.24768649,Upregulated
OO_FMNALKPle,NaN,Unchanged
OO_FUMSO3tm,NaN,Unchanged
OO_GALGLUSIDEtg,1.69057179553373,Unchanged
OO_GLA2l,0.2190888036801,Downregulated
OO_GLAl,1.00813017386194,Unchanged
OO_GLCAASE4ly,0.424229916950822,Downregulated
OO_GLCAASE5ly,0.424229923679391,Downregulated
OO_GLCt4,1239193.09293416,Upregulated
OO_GNDc,0.205669146363985,Downregulated
OO_HDD2COAtx,0.513422051084423,Unchanged
OO_HMR_0276,0.558328042055317,Unchanged
OO_HMR_0392,0.0582901775739717,Downregulated
OO_HMR_0482,2.04957966256117e-07,Unchanged
OO_HMR_0839,0.0359795905335237,Downregulated
OO_HMR_0854,0.0359795905335237,Downregulated
OO_HMR_0986,7.51266000306101e-05,Unchanged
OO_HMR_0987,0.444997956702664,Downregulated
OO_HMR_3094,NaN,Unchanged
OO_HMR_3095,NaN,Unchanged
OO_HMR_3096,NaN,Unchanged
OO_HMR_3097,NaN,Unchanged
OO_HMR_3230,0.669224452473948,Unchanged
OO_HMR_3231,0.669224452473948,Unchanged
OO_HMR_3232,0.669224452473948,Unchanged
OO_HMR_3233,0.669224452473948,Unchanged
OO_HMR_3296,0.536352332211055,Unchanged
OO_HMR_3452,0.405835891231901,Downregulated
OO_HMR_3453,0.405835891231901,Downregulated
OO_HMR_3454,0.405835891228481,Downregulated
OO_HMR_3456,0.405835891231901,Downregulated
OO_HMR_3457,0.405835891228481,Downregulated
OO_HMR_4630,7.30925208020171e-07,Unchanged
OO_HMR_6362,0.045315794626725,Downregulated
OO_ICDHyp,NaN,Unchanged
OO_LACZe,0.397209831716188,Downregulated
OO_LINKDEG2ly,0.424229917710568,Downregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000178206247,Unchanged
OO_NACHEX1ly,0.424229916950822,Downregulated
OO_NACHEX2ly,0.424229917710568,Downregulated
OO_NACHEXA3ly,0.424229923679391,Downregulated
OO_NACHEXA4ly,0.424229923679391,Downregulated
