commonRxns,FSR_PCOPT,Status_PCOPT
GN_HMR_2215,0.601900942035874,Unchanged
GN_HMR_2217,0.601900942345441,Unchanged
GN_HMR_2218,0.601900942345441,Unchanged
GN_HMR_2219,0.601900942345441,Unchanged
GN_HMR_2374,0.854994153795827,Unchanged
GN_HMR_2376,0.854994153795827,Unchanged
GN_HMR_2704,0,Unchanged
GN_HMR_2744,26322610.1853795,Upregulated
GN_HMR_2753,15023227.5941414,Upregulated
GN_HMR_2760,15023227.2285032,Upregulated
GN_HMR_2817,0,Unchanged
GN_HMR_3057,0.601900942345441,Unchanged
GN_HMR_3058,0.601900942345441,Unchanged
GN_HMR_3059,0.601900942345441,Unchanged
GN_HMR_3062,0.601900942345441,Unchanged
GN_HMR_3063,0.601900942345441,Unchanged
GN_HMR_3064,0.601900942345441,Unchanged
GN_HMR_3065,0.601900942345441,Unchanged
GN_HMR_3066,0.601900942345441,Unchanged
GN_HMR_3067,0.601900942345441,Unchanged
GN_HMR_3068,0.601900942345441,Unchanged
GN_HMR_3069,0.601900942345441,Unchanged
GN_HMR_3070,0.601900942345441,Unchanged
GN_HMR_3071,0.601900942345441,Unchanged
GN_HMR_3072,0.601900942345441,Unchanged
GN_HMR_3073,0.601900942345441,Unchanged
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,1.72261263604412,Unchanged
GN_HMR_7703,0.514443110846035,Unchanged
GN_LINKDEG4ly,2.0721045041923,Upregulated
GN_LNELDCCPT1,0.892189657829714,Unchanged
GN_LNLNCGCRNt,9459328.66805668,Upregulated
GN_MLTHFtm,18.9757770913922,Upregulated
GN_NACHEXA7ly,2.0721045041923,Upregulated
GN_NACHEXA8ly,2.0721045041923,Upregulated
GN_NAGA2ly,6.12881029573104,Upregulated
GN_NAGLCAly,6.12881029573104,Upregulated
GN_NEU11l,6.53547142503829,Upregulated
GN_O2Stm,2.12050169008323,Upregulated
GN_OCT11EFATP,0.61065373647448,Unchanged
GN_OLEICFATPtc,2.08858505657085,Upregulated
GN_PAPStg,2.75587003504538,Upregulated
GN_PAPtg,2.75587009789386,Upregulated
GN_PGS,0.644340578208063,Unchanged
GN_PGSr,0.65241680582693,Unchanged
GN_PUNP4,1.6122555578997,Unchanged
GN_RE0574C,0.711164116683189,Unchanged
GN_RE0575C,0.711164116683189,Unchanged
GN_RE0576C,0.711164116683189,Unchanged
GN_RE0578C,2.47673356734171,Upregulated
GN_RE1342C,525748.890431546,Upregulated
GN_RE1518X,1.72261263604412,Unchanged
GN_RE1520X,1.7226126360559,Unchanged
GN_RE1521X,1.7226126360559,Unchanged
GN_RE1522X,1.7226126360559,Unchanged
GN_RE1525X,1.7226126360559,Unchanged
GN_RE1526X,1.7226126360559,Unchanged
GN_RE1527X,1.7226126360559,Unchanged
GN_RE1532X,1.7226126360559,Unchanged
GN_RE1533X,1.7226126360559,Unchanged
GN_RE1534X,1.7226126360559,Unchanged
GN_RE1573X,1.7226126360559,Unchanged
GN_RE1796R,232545336.224312,Upregulated
GN_RE2069C,0.624691158804459,Unchanged
GN_RE2954C,0.685821288923603,Unchanged
GN_RE3103C,0.854994153795827,Unchanged
GN_RE3104C,0.854994153582334,Unchanged
GN_RE3119C,3.12445708510217,Upregulated
GN_RE3120C,3.12445708511714,Upregulated
GN_RE3121C,3.12445708510217,Upregulated
GN_RE3122C,3.12445708510217,Upregulated
GN_SADT,2.75587003445837,Upregulated
GN_SO4tl,2.75586997473745,Upregulated
GN_SPHMYLN_HsATPte,6.69556436401283,Upregulated
GN_TAURtcx,0.999969830883241,Unchanged
GN_THCHOLSTOICt,7102852.439759,Upregulated
GN_THMDt2r,36631248.6009027,Upregulated
GN_UAGALDP,9.927065293919,Upregulated
GN_UDPGALtg,3.03587778582543,Upregulated
GN_UGALNACtg,5.595927203938,Upregulated
GN_XOL7AH3t,3551452.53732148,Upregulated
GN_pac,1.98312933890109,Unchanged
GN_r0178,9.49014589786465,Upregulated
GN_r0394,1.61216522367637,Unchanged
GN_r0409,1.3023710173506,Unchanged
GN_r0431,1.6636392346348,Unchanged
GN_r0432,1.6636392346348,Unchanged
GN_r0444,0.0391067784072741,Downregulated
GN_r0610,13.0263967291547,Upregulated
GN_r0611,13.0263967282779,Upregulated
GN_r1000,0.0391067784072741,Downregulated
GN_r1005,1.6636392346348,Unchanged
GN_r1253,0,Unchanged
GN_r1364,1.39674298498304,Unchanged
GN_r1365,1.39674298498304,Unchanged
GN_r1487,0.0391067784072741,Downregulated
GN_r2145,0.5,Downregulated
GN_r2329,36007355.8910107,Upregulated
GN_r2502,1.72058271912034,Unchanged
GN_r2503,5.4025902582072,Upregulated
GN_r2514,0.0391067784591963,Downregulated
GN_sink_4abut[l],3.89272848920577,Upregulated
GN_sink_dhcholestanate[c],2717333.64658601,Upregulated
GN_sink_lnlncacoa[c],0.0766267225972076,Downregulated
GN_sink_phe_L[c],1,Unchanged
GN_sink_ser_L[c],0.0776306643441005,Downregulated
OO_3SALATAi,43.4871404647082,Upregulated
OO_3SALATAim,42.9369751366495,Upregulated
OO_3SPYRSP,43.4871404647082,Upregulated
OO_3SPYRSPm,42.9369751366495,Upregulated
OO_ACACT6p,6.66595526345007,Upregulated
OO_ACACT7p,6.66595526345007,Upregulated
OO_ACALDt,0.00151916486326195,Unchanged
OO_ACGAM2E,5.05186269237708,Upregulated
OO_ALOX15,4.06107670704091,Upregulated
OO_BDHm,757.049249318626,Upregulated
OO_BETBGTtc,168.014320468258,Upregulated
OO_BHBtm,757.049212767689,Upregulated
OO_BHMT,827.544931428304,Upregulated
OO_C05769te2,79208147.8760207,Upregulated
OO_C40CPT1,54559.3873903034,Upregulated
OO_C4tcx,16.5869796480848,Upregulated
OO_C4x,16.5869796480848,Upregulated
OO_CSAPASEly,3.33890300751502,Upregulated
OO_CSCPASEly,3.33890309163747,Upregulated
OO_CSPG_Atly,3.33890300751502,Upregulated
OO_CSPG_Ctly,3.33890309163747,Upregulated
OO_CYSTA,43.3923777163331,Upregulated
OO_DCK1n,7.33374275783413e-05,Unchanged
OO_DCT,0.848602647890762,Unchanged
OO_DGSNt,1.39776444025307,Unchanged
OO_DIGALSIDEtl,5.55967737059545,Upregulated
OO_DM_15HPET[r],29.9056009665025,Upregulated
OO_DM_15HPET[x],5.67959227263994,Upregulated
OO_DM_melanin_c_,0.848602639069372,Unchanged
OO_DOCOSACTDe,8.24245290861769,Upregulated
OO_DOPAQNISO1,0.848602649460932,Unchanged
OO_FADDPle,0.641206784104316,Unchanged
OO_FAEL184,3.20077136604232,Upregulated
OO_FAOXC101C102m,0.347175827785441,Downregulated
OO_FAOXC102C103x,1.79044093075857,Unchanged
OO_FAOXC102C81x,1.79044093075857,Unchanged
OO_FAOXC102x,1.79044093075857,Unchanged
OO_FAOXC103C102x,1.79044093075857,Unchanged
OO_FAOXC123C102x,1.79044093075857,Unchanged
OO_FAOXC123x,1.79044093075857,Unchanged
OO_FAOXC143C123x,1.79044093075857,Unchanged
OO_FAOXC164C143x,1.79044093075857,Unchanged
OO_FAOXC164C165x,1.79044093075857,Unchanged
OO_FAOXC164x,1.79044093075857,Unchanged
OO_FAOXC165C164x,1.79044093075857,Unchanged
OO_FAOXC184C164m,0.47581460786709,Downregulated
OO_FAOXC184C164x,1.79044093075857,Unchanged
OO_FAOXC2051843x,1.79044093075857,Unchanged
OO_FAOXC61x,1.79044093075857,Unchanged
OO_FAOXC81C61x,1.79044093075857,Unchanged
OO_FATP6t,48818282.7005359,Upregulated
OO_FMNALKPle,0.641206784104316,Unchanged
OO_FUMSO3tm,42.9369751366495,Upregulated
OO_GALGLUSIDEtg,8.96484954199208,Upregulated
OO_GLA2l,0.816510140885812,Unchanged
OO_GLAl,5.55967737059545,Upregulated
OO_GLCAASE4ly,3.33890300751502,Upregulated
OO_GLCAASE5ly,3.33890309163747,Upregulated
OO_GLCt4,564661.927652852,Upregulated
OO_GNDc,2.10826217375279,Upregulated
OO_HDD2COAtx,6.66595526366768,Upregulated
OO_HMR_0276,11.3633721739484,Upregulated
OO_HMR_0392,0.376292385185507,Downregulated
OO_HMR_0482,0.000349720039246012,Unchanged
OO_HMR_0839,0.53772582004611,Unchanged
OO_HMR_0854,0.53772582004611,Unchanged
OO_HMR_0986,29.9055889920169,Upregulated
OO_HMR_0987,5.67959227263994,Upregulated
OO_HMR_3094,21.3333827278654,Upregulated
OO_HMR_3095,21.3333827278654,Upregulated
OO_HMR_3096,21.3333827278654,Upregulated
OO_HMR_3097,21.3333827278654,Upregulated
OO_HMR_3230,1.65621187709809e-06,Unchanged
OO_HMR_3231,1.65621187709809e-06,Unchanged
OO_HMR_3232,1.65621187709809e-06,Unchanged
OO_HMR_3233,1.65621187709809e-06,Unchanged
OO_HMR_3296,0.347175827785441,Downregulated
OO_HMR_3452,0.765155135788093,Unchanged
OO_HMR_3453,0.765155135788093,Unchanged
OO_HMR_3454,0.765155135788093,Unchanged
OO_HMR_3456,0.765155135788093,Unchanged
OO_HMR_3457,0.765155135788093,Unchanged
OO_HMR_4630,0.0159421022115774,Downregulated
OO_HMR_6362,0.69632892553233,Unchanged
OO_ICDHyp,2.52591899002411e-06,Unchanged
OO_LACZe,3.51721424499306,Upregulated
OO_LINKDEG2ly,3.33890294763424,Upregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000100905572,Unchanged
OO_NACHEX1ly,3.33890300751502,Upregulated
OO_NACHEX2ly,3.33890294763424,Upregulated
OO_NACHEXA3ly,3.33890309163747,Upregulated
OO_NACHEXA4ly,3.33890309163747,Upregulated
OO_NACSMCTte,1.60272177248909,Unchanged
OO_NDPK7n,7.33374317700311e-05,Unchanged
OO_NTD7e,0.641206821495933,Unchanged
OO_OCCOAtm,1.6641172113772e-05,Unchanged
OO_P4507B12r,4.2842033158508,Upregulated
OO_PA_HStm,2.24686192678669,Upregulated
OO_PGI,14.1974505051266,Upregulated
OO_PGLc,2.10826217363215,Upregulated
OO_PTVSTtep,5.04527864734428e-07,Unchanged
OO_RE1520M,0.347175840411935,Downregulated
OO_RE1522M,0.347175831376132,Downregulated
OO_RE1525M,0.347175831376132,Downregulated
OO_RE1527M,0.347175840411935,Downregulated
OO_RE1532M,0.347175831376132,Downregulated
OO_RE1534M,0.347175840411935,Downregulated
OO_RE2992M,0.765155135788093,Unchanged
OO_RE3174C,7.58445959139212,Upregulated
OO_RE3175C,7.58445959318541,Upregulated
OO_RSVtev,5.04527865871296e-07,Unchanged
OO_S4TASE1ly,3.33890299861983,Upregulated
OO_S4TASE2ly,3.33890293913851,Upregulated
OO_SARDHm,797.047475083293,Upregulated
OO_SIAT9g,4.2829959137566,Upregulated
OO_ST8SIA12,4.2829959137566,Upregulated
OO_TMNDNCCOAtx,1.79044093072007,Unchanged
OO_TYRASE,0.848602639069372,Unchanged
OO_UPPN,0.552863623523377,Unchanged
OO_XOL7AONEtr,4.2842033158508,Upregulated
OO_XOLTRI27tc,4.2842033158508,Upregulated
OO_XYLK,2.45886267660415,Upregulated
OO_r0173,0.0413358016532717,Downregulated
OO_r0249,6961735.2397391,Upregulated
OO_r0488,0.0210063230105788,Downregulated
OO_r0595,43.3923777054417,Upregulated
OO_r0715,6.66595526345007,Upregulated
OO_r0717,6.66595526345007,Upregulated
OO_r0719,6.66595526345007,Upregulated
OO_r0721,6.66595526345007,Upregulated
OO_r0795,43.3923777054417,Upregulated
OO_r0840,6961735.23973175,Upregulated
OO_r1252,6.66595526345007,Upregulated
OO_r1260,11.0342947218296,Upregulated
OO_r1444,6.66595526345007,Upregulated
OO_r2447,0.69632897087461,Unchanged
OO_sink_C02528[c],10.7477673758364,Upregulated
OO_sink_asn_L[c],0.0886020144851112,Downregulated
OO_sink_val_L[c],1,Unchanged
SK_34HPLFM,6.81399093151969,Upregulated
SK_34HPLtm,6.8542219990365,Upregulated
SK_3DPHBH2,6.8506677801247,Upregulated
SK_3M4HDXPAC,16.3823257246555,Upregulated
SK_3MOX4HOXPGALDOX,0.025350494954755,Downregulated
SK_3MOXTYROX,16.3823257259865,Upregulated
SK_4HBZCOAFm,6.8506677801247,Upregulated
SK_4HBZFm,6.8506677801247,Upregulated
SK_ACNAMt2,0,Unchanged
SK_AHC,5.00769795220303,Upregulated
SK_ARGtD,1.99998535425728,Unchanged
SK_ASPPROASCT1,5096975.35816435,Upregulated
SK_ASPt6,1204506.33328221,Upregulated
SK_BGAL2l,0,Unchanged
SK_BILIRUBt2,284683701.997773,Upregulated
SK_BILIRUBtr,0.194460712824583,Downregulated
SK_CE2512te,0,Unchanged
SK_CHSTEROLt2,23.8213393849137,Upregulated
SK_COQ3m,6.85066779895805,Upregulated
SK_COQ5m,6.85066779895805,Upregulated
SK_COQ6m,6.85066779895805,Upregulated
SK_COQ7m,6.85066779895805,Upregulated
SK_COUCOAFm,6.8506677801247,Upregulated
SK_DCMPDA,0.0503207747124946,Downregulated
SK_DECDPtm,6.85066778755792,Upregulated
SK_DGK2m,9.26016834631472,Upregulated
SK_DGNSKm,9.26016834616066,Upregulated
SK_DGSNtm,9.26016834631472,Upregulated
SK_DHDPBMTm,6.8506677801247,Upregulated
SK_DNDPt37m,1.77131421284779,Unchanged
SK_DOLGPP_Ler,0.0335788834040227,Downregulated
SK_DOPAMT,16.3823257259865,Upregulated
SK_DPHMBDCm,6.8506677801247,Upregulated
SK_DPPS,6.8506677801247,Upregulated
SK_FACOAL180i,1.63530308080577,Unchanged
SK_FAOXC121x,0,Unchanged
SK_FAOXC14C14OHm,NaN,Unchanged
SK_FAOXC204,0.799639496585955,Unchanged
SK_FAOXC2242046m,30.8248669307534,Upregulated
SK_FAOXC2251836m,0.145268609356544,Downregulated
SK_FAOXC2252053m,0.186733923021169,Downregulated
SK_FAOXC6DCC4DCx,0,Unchanged
SK_GA1tl,0,Unchanged
SK_GD1Cte,0,Unchanged
SK_HBZOPT10m,6.8506677801247,Upregulated
SK_HEXAHBl,0,Unchanged
SK_HMR_0808,5.44527639848723,Upregulated
SK_HMR_0837,21.7276679427949,Upregulated
SK_HMR_0844,5.78876800939678,Upregulated
SK_HMR_1311,0.5,Downregulated
SK_HMR_1467,5.03931011686433,Upregulated
SK_HMR_1470,5.03931011686433,Upregulated
SK_HMR_1473,5.03931011686433,Upregulated
SK_HMR_2705,0,Unchanged
SK_HMR_2851,1102190.37197162,Upregulated
SK_HMR_3218,0,Unchanged
SK_HMR_3219,0,Unchanged
SK_HMR_3220,0,Unchanged
SK_HMR_3221,0,Unchanged
SK_HMR_3222,34.9637352267198,Upregulated
SK_HMR_3223,34.9637395724644,Upregulated
SK_HMR_3224,34.9637352267198,Upregulated
SK_HMR_3225,34.9637352267198,Upregulated
SK_HMR_3330,0,Unchanged
SK_HMR_3331,0,Unchanged
SK_HMR_3332,0,Unchanged
SK_HMR_3333,0,Unchanged
SK_HMR_3334,0,Unchanged
SK_HMR_3335,0,Unchanged
SK_HMR_3336,0,Unchanged
SK_HMR_3337,0,Unchanged
SK_HMR_3338,0,Unchanged
SK_HMR_3339,0,Unchanged
SK_HMR_3340,0,Unchanged
SK_HMR_3341,0,Unchanged
SK_HMR_3342,0,Unchanged
SK_HMR_3343,0,Unchanged
SK_HMR_3344,0,Unchanged
SK_HMR_3345,0,Unchanged
SK_HMR_3346,0,Unchanged
SK_HMR_3347,0,Unchanged
SK_HMR_3348,0,Unchanged
SK_HMR_3349,0,Unchanged
SK_HMR_3350,0,Unchanged
SK_HMR_3351,0,Unchanged
SK_HMR_3352,0,Unchanged
