commonRxns,FSR_PC,Status_PC
GN_HEXCCOAtx,0.9301464591867,Unchanged
GN_HMR_0261,1.01086337998891,Unchanged
GN_HMR_0267,2.99288563732501,Upregulated
GN_HMR_0317,3.91978035799387,Upregulated
GN_HMR_0815,13.8454196300894,Upregulated
GN_HMR_0816,34.3992730616395,Upregulated
GN_HMR_0835,9.41731085381748,Upregulated
GN_HMR_0836,9.41731085381748,Upregulated
GN_HMR_1305,1.03488783274153,Unchanged
GN_HMR_1307,1.03488783274153,Unchanged
GN_HMR_2211,1.20629976675694,Unchanged
GN_HMR_2215,0.9301464591867,Unchanged
GN_HMR_2217,0.9301464591867,Unchanged
GN_HMR_2218,0.9301464591867,Unchanged
GN_HMR_2219,0.9301464591867,Unchanged
GN_HMR_2374,1.38315813273104,Unchanged
GN_HMR_2376,1.38315813273104,Unchanged
GN_HMR_2704,2.06856810964255e-08,Unchanged
GN_HMR_2744,159402594.934953,Upregulated
GN_HMR_2753,90976588.5169005,Upregulated
GN_HMR_2760,90860784.8814542,Upregulated
GN_HMR_2817,0,Unchanged
GN_HMR_3057,0.9301464591867,Unchanged
GN_HMR_3058,0.9301464591867,Unchanged
GN_HMR_3059,0.9301464591867,Unchanged
GN_HMR_3062,0.9301464591867,Unchanged
GN_HMR_3063,0.9301464591867,Unchanged
GN_HMR_3064,0.9301464591867,Unchanged
GN_HMR_3065,0.9301464591867,Unchanged
GN_HMR_3066,0.9301464591867,Unchanged
GN_HMR_3067,0.9301464591867,Unchanged
GN_HMR_3068,0.9301464591867,Unchanged
GN_HMR_3069,0.9301464591867,Unchanged
GN_HMR_3070,0.9301464591867,Unchanged
GN_HMR_3071,0.9301464591867,Unchanged
GN_HMR_3072,0.9301464591867,Unchanged
GN_HMR_3073,0.9301464591867,Unchanged
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,1.80697975542502,Unchanged
GN_HMR_7703,0.916766519216768,Unchanged
GN_LINKDEG4ly,3.14352781622596,Upregulated
GN_LNELDCCPT1,1.4955035523743,Unchanged
GN_LNLNCGCRNt,57283131.3747112,Upregulated
GN_MLTHFtm,39.288618045876,Upregulated
GN_NACHEXA7ly,3.14352781622596,Upregulated
GN_NACHEXA8ly,3.14352781622596,Upregulated
GN_NAGA2ly,9.34917685543202,Upregulated
GN_NAGLCAly,9.34917685543202,Upregulated
GN_NEU11l,9.41731085381748,Upregulated
GN_O2Stm,1.53753805556986,Unchanged
GN_OCT11EFATP,1.01086337998891,Unchanged
GN_OLEICFATPtc,3.33349859863758,Upregulated
GN_PAPStg,4.27524953574469,Upregulated
GN_PAPtg,4.2752489664933,Upregulated
GN_PGS,1.09232410622434,Unchanged
GN_PGSr,1.10420174070049,Unchanged
GN_PUNP4,1.45606634696648,Unchanged
GN_RE0574C,1.20629976675694,Unchanged
GN_RE0575C,1.20629976675694,Unchanged
GN_RE0576C,1.20629976675694,Unchanged
GN_RE0578C,4.24659583201615,Upregulated
GN_RE1342C,68.3755779728196,Upregulated
GN_RE1518X,1.80697975543923,Unchanged
GN_RE1520X,1.80697975530803,Unchanged
GN_RE1521X,1.80697975530803,Unchanged
GN_RE1522X,1.80697975530803,Unchanged
GN_RE1525X,1.80697975530803,Unchanged
GN_RE1526X,1.80697975530803,Unchanged
GN_RE1527X,1.80697975530803,Unchanged
GN_RE1532X,1.80697975530803,Unchanged
GN_RE1533X,1.80697975530803,Unchanged
GN_RE1534X,1.80697975530803,Unchanged
