commonRxns,FSR_BASE_PC,Status_BASE_PC
SK_TYRTAm,NaN,Unchanged
SK_UAG2EMAi,NaN,Unchanged
SK_UAG4E,NaN,Unchanged
SK_UGT1A10r,3.38615354741009,Upregulated
SK_r0202,3.58873447122301,Upregulated
SK_r0652,4.1916380368146,Upregulated
SK_r0915,4.2010990171093e-07,Unchanged
SK_r1078,NaN,Unchanged
SK_r1262,1.66603940965731,Unchanged
SK_r1292,3.70334762909508e-07,Unchanged
SK_r1429,3.58873447122316,Upregulated
SK_r1459,0.556500574788347,Unchanged
