commonRxns,FSR_PC,Status_PC
GN_HMR_0815,1.69360187152397,Unchanged
GN_HMR_0816,4.20779381187986,Upregulated
GN_HMR_0835,1.09233057584039,Unchanged
GN_HMR_0836,1.09233057584039,Unchanged
GN_HMR_1305,0.113348877914128,Downregulated
GN_HMR_1307,0.113348877914128,Downregulated
GN_HMR_2211,0.132123195921765,Downregulated
GN_HMR_2215,0.111403451848432,Downregulated
GN_HMR_2217,0.111403451809186,Downregulated
GN_HMR_2218,0.111403451809186,Downregulated
GN_HMR_2219,0.111403451809186,Downregulated
GN_HMR_2374,0.151494100740687,Downregulated
GN_HMR_2376,0.151494100740687,Downregulated
GN_HMR_2704,-6.45372640077524e-10,Unchanged
GN_HMR_2744,19892806.8851777,Upregulated
GN_HMR_2753,11353515.5925196,Upregulated
GN_HMR_2760,11353515.4679564,Upregulated
GN_HMR_2817,-3.35485644511904e-11,Unchanged
GN_HMR_3057,0.111403451809186,Downregulated
GN_HMR_3058,0.111403451809186,Downregulated
GN_HMR_3059,0.111403451809186,Downregulated
GN_HMR_3062,0.111403451809186,Downregulated
GN_HMR_3063,0.111403451809186,Downregulated
GN_HMR_3064,0.111403451809186,Downregulated
GN_HMR_3065,0.111403451809186,Downregulated
GN_HMR_3066,0.111403451809186,Downregulated
GN_HMR_3067,0.111403451809186,Downregulated
GN_HMR_3068,0.111403451809186,Downregulated
GN_HMR_3069,0.111403451809186,Downregulated
GN_HMR_3070,0.111403451809186,Downregulated
GN_HMR_3071,0.111403451809186,Downregulated
GN_HMR_3072,0.111403451809186,Downregulated
GN_HMR_3073,0.111403451809186,Downregulated
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,0.198264443668591,Downregulated
GN_HMR_7703,0.10533096927227,Downregulated
GN_LINKDEG4ly,0.380252687803352,Downregulated
GN_LNELDCCPT1,0.163799056962587,Downregulated
GN_LNLNCGCRNt,7148705.87292737,Upregulated
GN_MLTHFtm,4.2998423399904,Upregulated
GN_NACHEXA7ly,0.380252687803352,Downregulated
GN_NACHEXA8ly,0.380252687803352,Downregulated
GN_NAGA2ly,1.02399366294653,Unchanged
GN_NAGLCAly,1.02399366294653,Unchanged
GN_NEU11l,1.09233057584039,Unchanged
GN_O2Stm,0.168378259023991,Downregulated
GN_OCT11EFATP,0.11071754363771,Downregulated
GN_OLEICFATPtc,0.365110331798041,Downregulated
GN_PAPStg,0.468258211785871,Downregulated
GN_PAPtg,0.468258167882041,Downregulated
GN_PGS,0.119639740307851,Downregulated
GN_PGSr,0.120940666991869,Downregulated
GN_PUNP4,1.45604629275969,Unchanged
