commonRxns,FSR_BASE_PC,Status_BASE_PC
OO_LINKDEG2ly,0.0565038243835863,Downregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000025110101,Unchanged
OO_NACHEX1ly,0.0565038208024946,Downregulated
OO_NACHEX2ly,0.0565038243835863,Downregulated
OO_NACHEXA3ly,0.0565038219507423,Downregulated
OO_NACHEXA4ly,0.0565038219507423,Downregulated
OO_NACSMCTte,0.060884610488392,Downregulated
OO_NDPK7n,7.56946876934074e-06,Unchanged
OO_NTD7e,0.00852949674083479,Unchanged
OO_OCCOAtm,1.90654693688685e-06,Unchanged
OO_P4507B12r,NaN,Unchanged
OO_PA_HStm,0.0167603803360095,Downregulated
OO_PGI,0.0165420124040772,Downregulated
OO_PGLc,0.0249735201581068,Downregulated
OO_PTVSTtep,1.25550501138605e-07,Unchanged
OO_RE1520M,0.0611778480926027,Downregulated
OO_RE1522M,0.0611778527629926,Downregulated
OO_RE1525M,0.0611778527629926,Downregulated
OO_RE1527M,0.0611778480926027,Downregulated
OO_RE1532M,0.0611778527629926,Downregulated
OO_RE1534M,0.0611778480926027,Downregulated
OO_RE2992M,0.0458271902478935,Downregulated
OO_RE3174C,0.0963835085190755,Downregulated
OO_RE3175C,0.0963835085230308,Downregulated
OO_RSVtev,1.25550502175997e-07,Unchanged
OO_S4TASE1ly,0.0565038208047943,Downregulated
OO_S4TASE2ly,0.056503824385886,Downregulated
OO_SARDHm,0.125947250646861,Downregulated
OO_SIAT9g,0.0511273797797851,Downregulated
OO_ST8SIA12,0.0511273797797851,Downregulated
OO_TMNDNCCOAtx,0.113239128544229,Downregulated
OO_TYRASE,1.1450877490288e-06,Unchanged
OO_UPPN,NaN,Unchanged
OO_XOL7AONEtr,NaN,Unchanged
OO_XOLTRI27tc,NaN,Unchanged
OO_XYLK,0.0263551685558495,Downregulated
OO_r0173,0.0364174702758967,Downregulated
OO_r0249,281794.164863054,Upregulated
OO_r0488,1.01140147852016e-07,Unchanged
OO_r0595,NaN,Unchanged
