commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
SK_NEU33e,9.80133176728644,Upregulated
SK_NEU34e,9.80133176728644,Upregulated
SK_NEU36e,9.80133176728644,Upregulated
SK_NEU39e,14.9714229051224,Upregulated
SK_NICRNTtn,21.2868427396655,Upregulated
SK_NNATn,21.2868427394802,Upregulated
SK_PCHOLHSTDe,NaN,Unchanged
SK_PGESr,0.5,Downregulated
SK_PROSTGE2t2r,0.5,Downregulated
SK_Q10H2e,NaN,Unchanged
SK_RE0452M,8.52831469768178,Upregulated
SK_SFGTH,NaN,Unchanged
SK_T4HCINNMFM,NaN,Unchanged
SK_TYRTAm,NaN,Unchanged
SK_UAG2EMAi,NaN,Unchanged
SK_UAG4E,NaN,Unchanged
SK_UGT1A10r,21.9718915542947,Upregulated
SK_r0202,3.58873447122301,Upregulated
SK_r0652,27.1984779961815,Upregulated
SK_r0915,2.72598679890734e-06,Unchanged
SK_r1078,NaN,Unchanged
SK_r1262,10.8929389044802,Upregulated
SK_r1292,2.42965732106818e-06,Unchanged
SK_r1429,3.58873447122316,Upregulated
SK_r1459,0.558690396558791,Unchanged
