commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,0.414711708466839,Downregulated
GN_HMR_7703,NaN,Unchanged
GN_LINKDEG4ly,NaN,Unchanged
GN_LNELDCCPT1,0.000428847931987618,Unchanged
GN_LNLNCGCRNt,9737.66515457126,Upregulated
GN_MLTHFtm,NaN,Unchanged
GN_NACHEXA7ly,NaN,Unchanged
GN_NACHEXA8ly,NaN,Unchanged
GN_NAGA2ly,0.0064157162329413,Unchanged
GN_NAGLCAly,0.0064157162329413,Unchanged
GN_NEU11l,0.0398783334734984,Downregulated
GN_O2Stm,0.0177620771096541,Downregulated
GN_OCT11EFATP,0.00031837559599609,Unchanged
GN_OLEICFATPtc,0.00305860751916292,Unchanged
GN_PAPStg,0.00583311950218074,Unchanged
GN_PAPtg,0.00583312367920595,Unchanged
GN_PGS,NaN,Unchanged
GN_PGSr,NaN,Unchanged
GN_PUNP4,10478.4649027848,Upregulated
GN_RE0574C,1.59396474300251e-07,Unchanged
GN_RE0575C,1.59396474300251e-07,Unchanged
GN_RE0576C,1.59396474300251e-07,Unchanged
GN_RE0578C,0.0111812291940758,Downregulated
GN_RE1342C,1.66649046113127,Unchanged
GN_RE1518X,0.414711708466839,Downregulated
GN_RE1520X,0.414711708480597,Downregulated
GN_RE1521X,0.414711708480597,Downregulated
GN_RE1522X,0.414711708480597,Downregulated
GN_RE1525X,0.414711708480597,Downregulated
GN_RE1526X,0.414711708480597,Downregulated
GN_RE1527X,0.414711708480597,Downregulated
GN_RE1532X,0.414711708480597,Downregulated
GN_RE1533X,0.414711708480597,Downregulated
GN_RE1534X,0.414711708480597,Downregulated
GN_RE1573X,0.414711708480597,Downregulated
GN_RE1796R,2544981.32113787,Upregulated
GN_RE2069C,NaN,Unchanged
GN_RE2954C,0.0100061415995213,Downregulated
GN_RE3103C,1.85587854254862e-07,Unchanged
GN_RE3104C,1.85587854254862e-07,Unchanged
GN_RE3119C,3.83307088768937e-07,Unchanged
GN_RE3120C,3.83307088768937e-07,Unchanged
GN_RE3121C,3.83307088768937e-07,Unchanged
GN_RE3122C,3.83307088768937e-07,Unchanged
GN_SADT,0.0058331195064159,Unchanged
GN_SO4tl,0.00583312191468763,Unchanged
GN_SPHMYLN_HsATPte,0.00565971036351068,Unchanged
GN_TAURtcx,0.708794971600844,Unchanged
GN_THCHOLSTOICt,276605.603122849,Upregulated
GN_THMDt2r,1561102.80490731,Upregulated
GN_UAGALDP,0.0398783204403425,Downregulated
GN_UDPGALtg,0.00317718034850337,Unchanged
GN_UGALNACtg,0.00641571711972261,Unchanged
GN_XOL7AH3t,138302.915242082,Upregulated
GN_pac,NaN,Unchanged
GN_r0178,0.0528867658583422,Downregulated
GN_r0394,46.9985564905774,Upregulated
GN_r0409,1.00129750827217,Unchanged
GN_r0431,0.00080354432966737,Unchanged
GN_r0432,0.000803544329668773,Unchanged
GN_r0444,1.59569271779374e-08,Unchanged
GN_r0610,2.44423621036263e-07,Unchanged
GN_r0611,2.44423621184794e-07,Unchanged
GN_r1000,1.59569271779374e-08,Unchanged
GN_r1005,0.000803544329668773,Unchanged
GN_r1253,0,Unchanged
GN_r1364,0.00777525823165384,Unchanged
GN_r1365,0.00777525823165384,Unchanged
