commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
GN_FATP3t,0.0692640786807054,Downregulated
GN_FORt2m,NaN,Unchanged
GN_GALASE19ly,0.0587500946895436,Downregulated
GN_GALNTg,0.0587500946895436,Downregulated
GN_GALSIDEtl,NaN,Unchanged
GN_GHMT2r,781469.010391611,Upregulated
GN_GLCAASE7ly,NaN,Unchanged
GN_GLXO1,NaN,Unchanged
GN_GSNt2r,2.27446061404215,Upregulated
GN_HACD9m,NaN,Unchanged
GN_HEXCCOAtx,1.45076847646447e-06,Unchanged
GN_HMR_0261,0.00290192389059441,Unchanged
GN_HMR_0267,8.12830112454661e-07,Unchanged
GN_HMR_0317,0.10569053200701,Downregulated
GN_HMR_0815,0.733691545493299,Unchanged
GN_HMR_0816,1.83487107476994,Unchanged
GN_HMR_0835,0.366845767588001,Downregulated
GN_HMR_0836,0.366845767588001,Downregulated
GN_HMR_1305,NaN,Unchanged
GN_HMR_1307,NaN,Unchanged
GN_HMR_2211,1.4507684786947e-06,Unchanged
GN_HMR_2215,1.4507684786947e-06,Unchanged
GN_HMR_2217,1.4507684786947e-06,Unchanged
GN_HMR_2218,1.4507684786947e-06,Unchanged
GN_HMR_2219,1.4507684786947e-06,Unchanged
GN_HMR_2374,1.69290765703167e-06,Unchanged
GN_HMR_2376,1.69290765703167e-06,Unchanged
GN_HMR_2704,0,Unchanged
GN_HMR_2744,386723.470661091,Upregulated
GN_HMR_2753,10330.1048495974,Upregulated
GN_HMR_2760,10330.1049169463,Upregulated
GN_HMR_2817,0,Unchanged
GN_HMR_3057,1.4507684786947e-06,Unchanged
GN_HMR_3058,1.4507684786947e-06,Unchanged
GN_HMR_3059,1.4507684786947e-06,Unchanged
GN_HMR_3062,1.4507684786947e-06,Unchanged
GN_HMR_3063,1.4507684786947e-06,Unchanged
GN_HMR_3064,1.4507684786947e-06,Unchanged
GN_HMR_3065,1.4507684786947e-06,Unchanged
GN_HMR_3066,1.4507684786947e-06,Unchanged
GN_HMR_3067,1.4507684786947e-06,Unchanged
GN_HMR_3068,1.4507684786947e-06,Unchanged
GN_HMR_3069,1.4507684786947e-06,Unchanged
GN_HMR_3070,1.4507684786947e-06,Unchanged
GN_HMR_3071,1.4507684786947e-06,Unchanged
GN_HMR_3072,1.4507684786947e-06,Unchanged
GN_HMR_3073,1.4507684786947e-06,Unchanged
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,1.43730725544394,Unchanged
GN_HMR_7703,NaN,Unchanged
GN_LINKDEG4ly,NaN,Unchanged
GN_LNELDCCPT1,0.00390508554120144,Unchanged
GN_LNLNCGCRNt,9737.66515457126,Upregulated
GN_MLTHFtm,NaN,Unchanged
GN_NACHEXA7ly,NaN,Unchanged
GN_NACHEXA8ly,NaN,Unchanged
GN_NAGA2ly,0.0587500946895436,Downregulated
GN_NAGLCAly,0.0587500946895436,Downregulated
GN_NEU11l,0.366845767588001,Downregulated
GN_O2Stm,0.0638132113333973,Downregulated
GN_OCT11EFATP,0.00290192389059441,Unchanged
GN_OLEICFATPtc,0.0280283370541009,Downregulated
GN_PAPStg,0.0533124605580296,Downregulated
GN_PAPtg,0.0533124611129593,Downregulated
GN_PGS,NaN,Unchanged
GN_PGSr,NaN,Unchanged
GN_PUNP4,10451.7880103599,Upregulated
GN_RE0574C,1.45076847646447e-06,Unchanged
GN_RE0575C,1.45076847646447e-06,Unchanged
GN_RE0576C,1.45076847646447e-06,Unchanged
GN_RE0578C,0.101757465574737,Downregulated
GN_RE1342C,1.6665376579758,Unchanged
GN_RE1518X,1.43730725544394,Unchanged
GN_RE1520X,1.43730725545376,Unchanged
GN_RE1521X,1.43730725545376,Unchanged
GN_RE1522X,1.43730725545376,Unchanged
GN_RE1525X,1.43730725545376,Unchanged
GN_RE1526X,1.43730725545376,Unchanged
GN_RE1527X,1.43730725545376,Unchanged
GN_RE1532X,1.43730725545376,Unchanged
GN_RE1533X,1.43730725545376,Unchanged
GN_RE1534X,1.43730725545376,Unchanged
GN_RE1573X,1.43730725545376,Unchanged
GN_RE1796R,2544981.32113787,Upregulated
GN_RE2069C,NaN,Unchanged
GN_RE2954C,0.0902126277715062,Downregulated
GN_RE3103C,1.69290765703167e-06,Unchanged
GN_RE3104C,1.69290765660895e-06,Unchanged
GN_RE3119C,3.49469237392164e-06,Unchanged
GN_RE3120C,3.49469237393839e-06,Unchanged
GN_RE3121C,3.49469237392164e-06,Unchanged
