commonRxns,FSR_BASE_PC,Status_BASE_PC
GN_RE1534X,0.21889896906534,Downregulated
GN_RE1573X,0.21889896906534,Downregulated
GN_RE1796R,2544981.32113787,Upregulated
GN_RE2069C,NaN,Unchanged
GN_RE2954C,0.0203320193142008,Downregulated
GN_RE3103C,3.96916108831184e-07,Unchanged
GN_RE3104C,3.96916108831184e-07,Unchanged
GN_RE3119C,8.29530206699357e-07,Unchanged
GN_RE3120C,8.29530206699356e-07,Unchanged
GN_RE3121C,8.29530206699357e-07,Unchanged
GN_RE3122C,8.29530206699357e-07,Unchanged
GN_SADT,0.0119863868374601,Downregulated
GN_SO4tl,0.0119863861609872,Downregulated
GN_SPHMYLN_HsATPte,0.0114439488935731,Downregulated
GN_TAURtcx,0.708794971600844,Unchanged
GN_THCHOLSTOICt,276605.603122849,Upregulated
GN_THMDt2r,1561102.80490731,Upregulated
GN_UAGALDP,0.0811322617362121,Downregulated
GN_UDPGALtg,0.00642405625213018,Unchanged
GN_UGALNACtg,0.0129886066672863,Downregulated
GN_XOL7AH3t,138303.020343381,Upregulated
GN_pac,NaN,Unchanged
GN_r0178,0.0877671107698222,Downregulated
GN_r0394,42.3366264721878,Upregulated
GN_r0409,1.00129775871405,Unchanged
GN_r0431,0.00139614263035541,Unchanged
GN_r0432,0.00139614263035785,Unchanged
GN_r0444,3.54339396319197e-08,Unchanged
GN_r0610,6.45595294306513e-07,Unchanged
GN_r0611,6.45595294306513e-07,Unchanged
GN_r1000,3.54339396319197e-08,Unchanged
GN_r1005,0.00139614263035785,Unchanged
GN_r1253,0,Unchanged
GN_r1364,0.0161266239219168,Downregulated
GN_r1365,0.0161266239219168,Downregulated
GN_r1487,3.54339396319197e-08,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,NaN,Unchanged
