commonRxns,FSR_PCOPT,Status_PCOPT
GN_HMR_2376,0.799508470713807,Unchanged
GN_HMR_2704,0,Unchanged
GN_HMR_2744,14461841.3105507,Upregulated
GN_HMR_2753,8253874.95612279,Upregulated
GN_HMR_2760,8251421.58649199,Upregulated
GN_HMR_2817,0,Unchanged
GN_HMR_3057,0.560406110743771,Unchanged
GN_HMR_3058,0.560406110743771,Unchanged
GN_HMR_3059,0.560406110743771,Unchanged
GN_HMR_3062,0.560406110743771,Unchanged
GN_HMR_3063,0.560406110743771,Unchanged
GN_HMR_3064,0.560406110743771,Unchanged
GN_HMR_3065,0.560406110743771,Unchanged
GN_HMR_3066,0.560406110743771,Unchanged
GN_HMR_3067,0.560406110743771,Unchanged
GN_HMR_3068,0.560406110743771,Unchanged
GN_HMR_3069,0.560406110743771,Unchanged
GN_HMR_3070,0.560406110743771,Unchanged
GN_HMR_3071,0.560406110743771,Unchanged
GN_HMR_3072,0.560406110743771,Unchanged
GN_HMR_3073,0.560406110743771,Unchanged
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,0.798613405182507,Unchanged
GN_HMR_7703,0.530298756369301,Unchanged
GN_LINKDEG4ly,1.94048753932579,Unchanged
GN_LNELDCCPT1,0.828279889734795,Unchanged
GN_LNLNCGCRNt,5197026.76164805,Upregulated
GN_MLTHFtm,17.2249366630884,Upregulated
GN_NACHEXA7ly,1.94048753932579,Unchanged
GN_NACHEXA8ly,1.94048753932579,Unchanged
GN_NAGA2ly,5.7932322798836,Upregulated
GN_NAGLCAly,5.7932322798836,Upregulated
