commonRxns,FSR_BASE_PCOPT,Status_BASE_PCOPT
GN_HMR_3067,2.8902049009315e-06,Unchanged
GN_HMR_3068,2.8902049009315e-06,Unchanged
GN_HMR_3069,2.8902049009315e-06,Unchanged
GN_HMR_3070,2.8902049009315e-06,Unchanged
GN_HMR_3071,2.8902049009315e-06,Unchanged
GN_HMR_3072,2.8902049009315e-06,Unchanged
GN_HMR_3073,2.8902049009315e-06,Unchanged
GN_HMR_3107,0,Unchanged
GN_HMR_3108,0,Unchanged
GN_HMR_3109,0,Unchanged
GN_HMR_3110,0,Unchanged
GN_HMR_3111,0,Unchanged
GN_HMR_3112,0,Unchanged
GN_HMR_3113,0,Unchanged
GN_HMR_3114,0,Unchanged
GN_HMR_3115,0,Unchanged
GN_HMR_3116,0,Unchanged
GN_HMR_3117,0,Unchanged
GN_HMR_3118,0,Unchanged
GN_HMR_3322,1.77647972880571,Unchanged
GN_HMR_7703,NaN,Unchanged
GN_LINKDEG4ly,NaN,Unchanged
GN_LNELDCCPT1,0.0076878693327273,Unchanged
GN_LNLNCGCRNt,9737.66515457126,Upregulated
GN_MLTHFtm,NaN,Unchanged
GN_NACHEXA7ly,NaN,Unchanged
GN_NACHEXA8ly,NaN,Unchanged
GN_NAGA2ly,0.105256985457287,Downregulated
GN_NAGLCAly,0.105256985457287,Downregulated
GN_NEU11l,0.657479086289966,Unchanged
GN_O2Stm,0.0543429241100803,Downregulated
GN_OCT11EFATP,0.00564194296296389,Unchanged
GN_OLEICFATPtc,0.0523601411675081,Downregulated
GN_PAPStg,0.0971352004496742,Downregulated
GN_PAPtg,0.0971352000363306,Downregulated
GN_PGS,NaN,Unchanged
GN_PGSr,NaN,Unchanged
GN_PUNP4,9437.84854857733,Upregulated
GN_RE0574C,2.89020489870861e-06,Unchanged
GN_RE0575C,2.89020489870861e-06,Unchanged
GN_RE0576C,2.89020489870861e-06,Unchanged
GN_RE0578C,0.206092106250381,Downregulated
GN_RE1342C,1.46986466067846,Unchanged
GN_RE1518X,1.77647972880571,Unchanged
GN_RE1520X,1.77647972881947,Unchanged
GN_RE1521X,1.77647972881947,Unchanged
GN_RE1522X,1.77647972881947,Unchanged
GN_RE1525X,1.77647972881947,Unchanged
GN_RE1526X,1.77647974268734,Unchanged
GN_RE1527X,1.77647972881947,Unchanged
GN_RE1532X,1.77647972881947,Unchanged
GN_RE1533X,1.77647972881947,Unchanged
GN_RE1534X,1.77647972881947,Unchanged
GN_RE1573X,1.77647972881947,Unchanged
GN_RE1796R,2544981.32113787,Upregulated
GN_RE2069C,NaN,Unchanged
GN_RE2954C,0.1624086166235,Downregulated
GN_RE3103C,3.21652644134593e-06,Unchanged
GN_RE3104C,3.21652644134593e-06,Unchanged
GN_RE3119C,6.72234142151825e-06,Unchanged
GN_RE3120C,6.72234142151825e-06,Unchanged
GN_RE3121C,6.72234142151825e-06,Unchanged
GN_RE3122C,6.72234142151825e-06,Unchanged
GN_SADT,0.0971352004333498,Downregulated
GN_SO4tl,0.097135200367877,Downregulated
GN_SPHMYLN_HsATPte,0.0927393977796099,Downregulated
GN_TAURtcx,0.708794971600844,Unchanged
GN_THCHOLSTOICt,276605.603122849,Upregulated
GN_THMDt2r,1561102.80490731,Upregulated
GN_UAGALDP,0.657479080963223,Unchanged
GN_UDPGALtg,0.0520592244738745,Downregulated
GN_UGALNACtg,0.105256985511911,Downregulated
GN_XOL7AH3t,138304.576651397,Upregulated
GN_pac,NaN,Unchanged
GN_r0178,0.712276283258583,Unchanged
GN_r0394,42.3268287178819,Upregulated
GN_r0409,1.00130031948514,Unchanged
GN_r0431,0.0113140491032998,Downregulated
GN_r0432,0.0113140491033195,Downregulated
GN_r0444,2.87149359556954e-07,Unchanged
GN_r0610,5.23686672071448e-06,Unchanged
GN_r0611,5.23686672056594e-06,Unchanged
GN_r1000,2.87149359556954e-07,Unchanged
GN_r1005,0.0113140491033195,Downregulated
GN_r1253,0,Unchanged
GN_r1364,0.130686830782372,Downregulated
