commonRxns,FSR_PCOPT,Status_PCOPT
GN_LNLNCGCRNt,7148705.87292737,Upregulated
GN_MLTHFtm,2.604491956555,Upregulated
GN_NACHEXA7ly,0.170982117385824,Downregulated
GN_NACHEXA8ly,0.170982117385824,Downregulated
GN_NAGA2ly,0.505801201388765,Unchanged
GN_NAGLCAly,0.505801201388765,Unchanged
GN_NEU11l,0.536905091803634,Unchanged
GN_O2Stm,0.445989961344173,Downregulated
GN_OCT11EFATP,0.0506309283576504,Downregulated
GN_OLEICFATPtc,0.172244634731811,Downregulated
GN_PAPStg,0.227875684664416,Downregulated
GN_PAPtg,0.227875849002261,Downregulated
GN_PGS,0.0534971236546974,Downregulated
GN_PGSr,0.0542118096451438,Downregulated
GN_PUNP4,1.61636692686005,Unchanged
GN_RE0574C,0.0590496796678058,Downregulated
GN_RE0575C,0.0590496796678058,Downregulated
GN_RE0576C,0.0590496796678058,Downregulated
GN_RE0578C,0.205669396678962,Downregulated
GN_RE1342C,397326.886564795,Upregulated
GN_RE1518X,0.375618882597323,Downregulated
GN_RE1520X,0.375618882609784,Downregulated
GN_RE1521X,0.375618882609784,Downregulated
GN_RE1522X,0.375618882609784,Downregulated
GN_RE1525X,0.375618882609784,Downregulated
GN_RE1526X,0.375618882609784,Downregulated
GN_RE1527X,0.375618882609784,Downregulated
GN_RE1532X,0.375618882609784,Downregulated
GN_RE1533X,0.375618882609784,Downregulated
GN_RE1534X,0.375618882609784,Downregulated
GN_RE1573X,0.375618882609784,Downregulated
GN_RE1796R,175741664.387611,Upregulated
GN_RE2069C,0.0518657339647295,Downregulated
GN_RE2954C,0.0574062797740008,Downregulated
GN_RE3103C,0.0708347795999684,Downregulated
GN_RE3104C,0.0708347795999684,Downregulated
GN_RE3119C,0.258987956642657,Downregulated
GN_RE3120C,0.258987956642657,Downregulated
GN_RE3121C,0.258987956642657,Downregulated
GN_RE3122C,0.258987956642657,Downregulated
GN_SADT,0.227875684828672,Downregulated
GN_SO4tl,0.22787577369322,Downregulated
GN_SPHMYLN_HsATPte,0.55355389712656,Unchanged
GN_TAURtcx,0.999960086738665,Unchanged
GN_THCHOLSTOICt,5367844.16451508,Upregulated
GN_THMDt2r,27683022.5117949,Upregulated
GN_UAGALDP,0.815532563880589,Unchanged
GN_UDPGALtg,0.250482021971087,Downregulated
GN_UGALNACtg,0.461823280293331,Downregulated
GN_XOL7AH3t,2683924.28835911,Upregulated
GN_pac,0.164609409822624,Downregulated
GN_r0178,0.808539439288676,Unchanged
GN_r0394,1.61633921785651,Unchanged
GN_r0409,1.30236936233552,Unchanged
GN_r0431,0.136009090303638,Downregulated
GN_r0432,0.136009090303638,Downregulated
GN_r0444,0.00324364027007275,Unchanged
GN_r0610,1.08781805960454,Unchanged
GN_r0611,1.08781806026558,Unchanged
GN_r1000,0.00324364027007275,Unchanged
GN_r1005,0.136009090303638,Downregulated
GN_r1253,0,Unchanged
GN_r1364,0.115117365529761,Downregulated
GN_r1365,0.115117365529761,Downregulated
GN_r1487,0.00324364027007275,Unchanged
GN_r2145,0.5,Downregulated
GN_r2329,27211867.2501162,Upregulated
GN_r2502,0.375622283273914,Downregulated
GN_r2503,0.446359771734234,Downregulated
GN_r2514,0.00324364027007275,Unchanged
GN_sink_4abut[l],0.321312477789963,Downregulated
GN_sink_dhcholestanate[c],1.00000082197061,Unchanged
GN_sink_lnlncacoa[c],0.00634534912908348,Unchanged
GN_sink_phe_L[c],1,Unchanged
GN_sink_ser_L[c],0.11470964236226,Downregulated
OO_3SALATAi,3.58000025046353,Upregulated
OO_3SALATAim,3.54227553409667,Upregulated
OO_3SPYRSP,3.58000025046353,Upregulated
OO_3SPYRSPm,3.54227553409667,Upregulated
OO_ACACT6p,0.552113653440838,Unchanged
OO_ACACT7p,0.552113653440838,Unchanged
OO_ACALDt,0.000130998498539153,Unchanged
OO_ACGAM2E,0.530675949770603,Unchanged
OO_ALOX15,0.335046290200762,Downregulated
OO_BDHm,33.2156335041408,Upregulated
OO_BETBGTtc,14.0840896791206,Upregulated
OO_BHBtm,33.2156335041408,Upregulated
OO_BHMT,80.5977199129749,Upregulated
OO_C05769te2,59860035.9094381,Upregulated
OO_C40CPT1,41230.3526057408,Upregulated
OO_C4tcx,1.36227746597792,Unchanged
OO_C4x,1.36227746597792,Unchanged
OO_CSAPASEly,0.277973793227537,Downregulated
OO_CSCPASEly,0.277973899438199,Downregulated
OO_CSPG_Atly,0.277973793227537,Downregulated
OO_CSPG_Ctly,0.277973899438199,Downregulated
OO_CYSTA,3.57219871454535,Upregulated
OO_DCK1n,8.37406501147366e-06,Unchanged
OO_DCT,0.0699916962035595,Downregulated
OO_DGSNt,1.39873550960751,Unchanged
OO_DIGALSIDEtl,0.461740360730849,Downregulated
OO_DM_15HPET[r],2.46223477870608,Upregulated
OO_DM_15HPET[x],0.468237914961489,Downregulated
OO_DM_melanin_c_,0.0699916528534957,Downregulated
OO_DOCOSACTDe,0.674061969287079,Unchanged
OO_DOPAQNISO1,0.0699916584293196,Downregulated
OO_FADDPle,0.0532631071058119,Downregulated
OO_FAEL184,0.263228921885963,Downregulated
OO_FAOXC101C102m,0.0285145010696464,Downregulated
OO_FAOXC102C103x,0.148877379186682,Downregulated
OO_FAOXC102C81x,0.148877379186682,Downregulated
OO_FAOXC102x,0.148877379186682,Downregulated
OO_FAOXC103C102x,0.148877379186682,Downregulated
OO_FAOXC123C102x,0.148877379186682,Downregulated
OO_FAOXC123x,0.148877379186682,Downregulated
OO_FAOXC143C123x,0.148877379186682,Downregulated
OO_FAOXC164C143x,0.148877379186682,Downregulated
OO_FAOXC164C165x,0.148877379186682,Downregulated
OO_FAOXC164x,0.148877379186682,Downregulated
OO_FAOXC165C164x,0.148877379186682,Downregulated
OO_FAOXC184C164m,0.0391180876330176,Downregulated
OO_FAOXC184C164x,0.148877379186682,Downregulated
OO_FAOXC2051843x,0.148877379186682,Downregulated
OO_FAOXC61x,0.148877379186682,Downregulated
OO_FAOXC81C61x,0.148877379186682,Downregulated
OO_FATP6t,36893478.2167554,Upregulated
OO_FMNALKPle,0.0532631071058119,Downregulated
OO_FUMSO3tm,3.54227553409667,Upregulated
OO_GALGLUSIDEtg,0.744100623045294,Unchanged
OO_GLA2l,0.0678877555150131,Downregulated
OO_GLAl,0.461740360257467,Downregulated
OO_GLCAASE4ly,0.277973793227537,Downregulated
OO_GLCAASE5ly,0.277973899438199,Downregulated
OO_GLCt4,426735.615396609,Upregulated
OO_GNDc,0.174872253920192,Downregulated
OO_HDD2COAtx,0.552113653240805,Unchanged
OO_HMR_0276,0.943746562519271,Unchanged
OO_HMR_0392,0.0312103183516471,Downregulated
OO_HMR_0482,2.89323003620365e-05,Unchanged
OO_HMR_0839,0.0470402202396181,Downregulated
OO_HMR_0854,0.0470402202396181,Downregulated
OO_HMR_0986,2.46223477870608,Upregulated
OO_HMR_0987,0.468237914961489,Downregulated
OO_HMR_3094,1.75209517498604,Unchanged
OO_HMR_3095,1.75209517498604,Unchanged
OO_HMR_3096,1.75209517498604,Unchanged
OO_HMR_3097,1.75209517498604,Unchanged
OO_HMR_3230,1.79751403769902e-07,Unchanged
OO_HMR_3231,1.79751403769902e-07,Unchanged
OO_HMR_3232,1.79751403769902e-07,Unchanged
OO_HMR_3233,1.79751403769902e-07,Unchanged
OO_HMR_3296,0.0285145010696464,Downregulated
OO_HMR_3452,0.0629291609899361,Downregulated
OO_HMR_3453,0.0629291609899361,Downregulated
OO_HMR_3454,0.0629291608751446,Downregulated
OO_HMR_3456,0.0629291609899361,Downregulated
OO_HMR_3457,0.0629291608751446,Downregulated
OO_HMR_4630,0.00131940445027388,Unchanged
OO_HMR_6362,0.0569541933123945,Downregulated
OO_ICDHyp,2.7504215732347e-07,Unchanged
OO_LACZe,0.291251264336479,Downregulated
OO_LINKDEG2ly,0.27797384447616,Downregulated
OO_LTC4CP,0.5,Downregulated
OO_MLTHFte2,1.00000010991831,Unchanged
OO_NACHEX1ly,0.277973793227537,Downregulated
OO_NACHEX2ly,0.27797384447616,Downregulated
OO_NACHEXA3ly,0.277973899438199,Downregulated
OO_NACHEXA4ly,0.277973899438199,Downregulated
OO_NACSMCTte,0.269050174094813,Downregulated
OO_NDPK7n,8.37408032614472e-06,Unchanged
OO_NTD7e,0.0532631137730957,Downregulated
OO_OCCOAtm,2.20059812760809e-06,Unchanged
OO_P4507B12r,0.35373212737515,Downregulated
OO_PA_HStm,0.164756641251118,Downregulated
OO_PGI,1.23028975530429,Unchanged
OO_PGLc,0.174872313256098,Downregulated
OO_PTVSTtep,5.49591597973631e-08,Unchanged
OO_RE1520M,0.0285145034457004,Downregulated
OO_RE1522M,0.0285145013871036,Downregulated
OO_RE1525M,0.0285145013871036,Downregulated
OO_RE1527M,0.0285145034457004,Downregulated
OO_RE1532M,0.0285145013871036,Downregulated
OO_RE1534M,0.0285145034457004,Downregulated
OO_RE2992M,0.0629291608751446,Downregulated
OO_RE3174C,0.625549961825499,Unchanged
OO_RE3175C,0.62554996095891,Unchanged
OO_RSVtev,5.49591453022913e-08,Unchanged
OO_S4TASE1ly,0.277973793227537,Downregulated
OO_S4TASE2ly,0.27797384447616,Downregulated
OO_SARDHm,77.6274576563051,Upregulated
OO_SIAT9g,0.358640690152152,Downregulated
OO_ST8SIA12,0.358640690152152,Downregulated
OO_TMNDNCCOAtx,0.148877379240242,Downregulated
OO_TYRASE,0.0699916528534957,Downregulated
OO_UPPN,0.0452623694440244,Downregulated
OO_XOL7AONEtr,0.353732127055563,Downregulated
OO_XOLTRI27tc,0.353732127055563,Downregulated
OO_XYLK,0.202111671731946,Downregulated
OO_r0173,0.0409384218792667,Downregulated
OO_r0249,6183826.18473393,Upregulated
OO_r0488,0.00173773096963888,Unchanged
OO_r0595,3.57219872352112,Upregulated
OO_r0715,0.552113653440838,Unchanged
OO_r0717,0.552113653440838,Unchanged
OO_r0719,0.552113653440838,Unchanged
OO_r0721,0.552113653440838,Unchanged
OO_r0795,3.57219872352112,Upregulated
OO_r0840,6183826.18473393,Upregulated
OO_r1252,0.552113653440838,Unchanged
OO_r1260,0.916416269047741,Unchanged
OO_r1444,0.552113653440838,Unchanged
OO_r2447,0.0569542037418657,Downregulated
OO_sink_C02528[c],0.896190724250961,Unchanged
OO_sink_asn_L[c],0.00767447059279021,Unchanged
OO_sink_val_L[c],1,Unchanged
SK_34HPLFM,0.563801749949747,Unchanged
SK_34HPLtm,0.566361238114885,Unchanged
SK_3DPHBH2,0.566067349242166,Unchanged
SK_3M4HDXPAC,1.34434348177614,Unchanged
SK_3MOX4HOXPGALDOX,0.0252982839485593,Downregulated
SK_3MOXTYROX,1.34434348215333,Unchanged
SK_4HBZCOAFm,0.566067349242166,Unchanged
SK_4HBZFm,0.566067349242166,Unchanged
SK_ACNAMt2,0.0550051822073288,Downregulated
SK_AHC,0.390755025894413,Downregulated
SK_ARGtD,1.99998062147912,Unchanged
SK_ASPPROASCT1,195050.590678118,Upregulated
SK_ASPt6,195050.590539204,Upregulated
SK_BGAL2l,0.0706741377290688,Downregulated
SK_BILIRUBt2,215144244.42321,Upregulated
SK_BILIRUBtr,0.0167758991714522,Downregulated
SK_CE2512te,0,Unchanged
SK_CHSTEROLt2,23.8213392021448,Upregulated
SK_COQ3m,0.566067429661229,Unchanged
SK_COQ5m,0.566067429661229,Unchanged
SK_COQ6m,0.566067429661229,Unchanged
SK_COQ7m,0.566067429661229,Unchanged
SK_COUCOAFm,0.566067349242166,Unchanged
SK_DCMPDA,1.17571317089401e-05,Unchanged
SK_DECDPtm,0.566067356087991,Unchanged
SK_DGK2m,0.77685959482307,Unchanged
SK_DGNSKm,0.776859594797197,Unchanged
SK_DGSNtm,0.77685959482307,Unchanged
SK_DHDPBMTm,0.566067349242166,Unchanged
SK_DNDPt37m,0.146832163341179,Downregulated
SK_DOLGPP_Ler,0.00278757539161025,Unchanged
SK_DOPAMT,1.34434348215333,Unchanged
SK_DPHMBDCm,0.566067349242166,Unchanged
SK_DPPS,0.566067349242166,Unchanged
SK_FACOAL180i,0.134718266174148,Downregulated
SK_FAOXC121x,0,Unchanged
SK_FAOXC14C14OHm,NaN,Unchanged
SK_FAOXC204,0.0662491176478667,Downregulated
SK_FAOXC2242046m,2.61400080707145,Upregulated
SK_FAOXC2251836m,0.0121144181240517,Downregulated
SK_FAOXC2252053m,0.0155720798463216,Downregulated
SK_FAOXC6DCC4DCx,0,Unchanged
SK_GA1tl,0.0706741377290688,Downregulated
SK_GD1Cte,0.0706741376378599,Downregulated
SK_HBZOPT10m,0.566067349242166,Unchanged
SK_HEXAHBl,0.0706741377290688,Downregulated
SK_HMR_0808,0.46690987861846,Downregulated
SK_HMR_0837,1.80652087351214,Unchanged
SK_HMR_0844,0.481297445278661,Downregulated
SK_HMR_1311,0.5,Downregulated
SK_HMR_1467,0.417903380920819,Downregulated
SK_HMR_1470,0.417903380920818,Downregulated
SK_HMR_1473,0.417903380920818,Downregulated
SK_HMR_2705,0,Unchanged
SK_HMR_2851,1173309.01647487,Upregulated
SK_HMR_3218,0,Unchanged
SK_HMR_3219,0,Unchanged
SK_HMR_3220,0,Unchanged
SK_HMR_3221,0,Unchanged
SK_HMR_3222,3.03143137461863,Upregulated
SK_HMR_3223,3.03143137461863,Upregulated
SK_HMR_3224,3.03143137461863,Upregulated
SK_HMR_3225,3.03143137461863,Upregulated
SK_HMR_3330,0,Unchanged
SK_HMR_3331,0,Unchanged
SK_HMR_3332,0,Unchanged
SK_HMR_3333,0,Unchanged
SK_HMR_3334,0,Unchanged
